	1	547	4989.130000000019
	2	548	6719.410000000011
	3	549	10095.530000000035
	4	550	9444.620000000032
	5	551	17223.81999999994
	6	552	6446.030000000017
	7	553	9884.280000000002
	8	554	9252.300000000017
	9	555	6699.4500000000135
	10	556	13823.650000000012
	11	557	10551.06000000003
	12	558	6985.780000000006
	13	559	9401.480000000018
	14	560	14763.69000000002
	15	561	8934.720000000012
	16	562	10301.01000000001
	17	563	9098.550000000017
	18	564	9300.74000000003
	19	565	2624.6100000000106
	20	566	7707.950000000006
	21	567	4696.170000000013
	22	568	3370.8200000000115
	23	569	12667.830000000034
	24	570	6010.920000000011
	25	571	5993.210000000014
	26	572	12936.830000000016
	27	573	7749.490000000014
	28	574	8700.360000000022
	29	575	14581.240000000016
	30	576	5416.970000000008
	31	577	7838.8600000000115
	32	578	7900.650000000011
	33	579	4727.450000000008
	34	580	6460.140000000003
	35	581	5145.610000000008
	36	582	6100.870000000012
	37	583	1148.8099999999972
	38	584	2228.4800000000023
	39	585	6737.86000000001
	40	586	1866.6599999999985
	41	587	8069.740000000007
	42	588	2120.7000000000035
	43	589	5257.640000000012
	44	590	7128.540000000008
	45	591	6238.190000000011
	46	592	6568.320000000009
	47	593	2892.1600000000108
	48	594	4978.070000000012
	49	595	3495.58000000001
	50	596	4758.0000000000055
	51	597	1577.299999999998
	52	598	2041.2799999999975
	53	599	4665.33000000002
	54	600	1259.8699999999976
	55	601	1778.4199999999978
	56	602	4297.130000000012
	57	603	1646.849999999999
	58	604	5962.500000000007
	59	605	5225.800000000014
	60	606	5148.460000000012
	61	607	5264.460000000008
	62	608	5472.500000000011
	63	609	3718.920000000009
	64	610	9104.310000000023
	65	611	3468.0900000000092
	66	612	6193.3500000000095
	67	613	3858.5900000000056
	68	614	6526.750000000024
	69	615	6270.570000000012
	70	616	4480.420000000015
	71	617	3979.9200000000083
	72	618	7296.660000000014
	73	619	7675.900000000014
	74	620	2642.7200000000093
	75	621	2685.2300000000114
	76	622	5958.850000000015
	77	623	7998.54000000001
	78	624	6831.440000000019
	79	625	3838.330000000008
	80	626	10315.78000000002
	81	627	8352.050000000014
	82	628	5765.210000000008
	83	629	4294.910000000009
	84	630	6438.080000000013
	85	631	13283.460000000021
	86	632	5293.370000000006
	87	633	5977.540000000012
	88	634	4579.160000000007
	89	635	2370.390000000005
	90	636	2212.5500000000065
	91	637	7079.220000000008
	92	638	1746.4999999999995
	93	639	4363.860000000004
	94	640	471.0199999999995
	95	641	2752.8100000000086
	96	642	587.4099999999992
	97	643	6304.830000000016
	98	644	8436.920000000013
	99	645	4527.160000000005
	100	646	3592.6300000000047
	101	647	3144.7100000000073
	102	648	3681.720000000005
	103	649	1743.1299999999987
	104	650	3100.180000000003
	105	651	983.6299999999997
	106	652	3859.9100000000053
	107	653	3630.9700000000084
	108	654	3769.100000000005
	109	655	3028.100000000004
	110	656	5660.6000000000095
	111	657	5463.480000000009
	112	658	3659.230000000005
	113	659	3784.730000000005
	114	660	2147.449999999997
	115	661	4043.610000000006
	116	662	2374.710000000006
	117	663	824.079999999999
	118	664	4286.0700000000015
	119	665	1278.8699999999994
	120	666	1507.3699999999985
	121	667	3785.820000000006
	122	668	1943.7299999999977
	123	669	4281.930000000006
	124	670	1800.8499999999985
	125	671	2224.150000000006
	126	672	507.2899999999993
	127	673	2137.8200000000043
	128	674	864.1499999999994
	129	675	3848.7500000000064
	130	676	2993.410000000006
	131	677	5005.800000000007
	132	678	3968.5000000000073
	133	679	5192.120000000008
	134	680	3356.650000000006
	135	681	5479.750000000015
	136	682	6391.22000000001
	137	683	2348.410000000006
	138	684	1466.5899999999979
	139	685	1631.5399999999986
	140	686	1097.2299999999987
	141	687	5293.440000000011
	142	688	5106.130000000005
	143	689	4074.2500000000055
	144	690	3079.5600000000095
	145	691	7191.340000000011
	146	692	6930.250000000004
	147	693	6262.200000000008
	148	694	6643.950000000006
	149	695	4165.680000000008
	150	696	1467.4999999999993
	151	697	1718.3299999999972
	152	698	2461.400000000005
	153	699	4432.800000000005
	154	700	5126.120000000006
	155	701	4469.100000000006
	156	702	4347.700000000006
	157	703	5850.400000000012
	158	704	6246.550000000008
	159	705	4582.570000000011
	160	706	5079.87000000001
	161	707	1761.7999999999993
	162	708	642.6999999999994
	163	709	417.9299999999994
	164	710	2482.8600000000033
	165	711	461.77999999999986
	166	712	2412.980000000004
	167	713	1155.6200000000003
	168	714	264.03999999999996
	169	715	559.0899999999993
	170	716	5259.080000000009
	171	717	1094.6899999999991
	172	718	3031.3300000000045
	173	719	605.1099999999994
	174	720	331.34000000000003
	175	721	1238.689999999999
	176	722	808.6199999999999
	177	723	420.7299999999997
	178	724	2566.030000000007
	179	725	1755.869999999998
	180	726	298.3900000000001
	181	727	646.9699999999989
	182	728	2277.0100000000066
	183	729	1200.8199999999988
	184	730	1465.929999999999
	185	731	949.579999999999
	186	732	465.5199999999999
	187	733	939.1599999999995
	188	734	3028.5100000000048
	189	735	3603.2400000000016
	190	736	4935.7300000000105
	191	737	3814.1600000000053
	192	738	1246.0699999999997
	193	739	153.89999999999998
	194	740	1290.23
	195	741	898.8999999999999
	196	742	726.6100000000001
	197	743	736.4399999999996
	198	744	2458.04
	199	745	2992.59
	200	746	2581.7000000000007
	201	747	1119.27
	202	748	1663.5299999999993
	203	749	1544.79
	204	750	1974.159999999999
	205	751	2040.2299999999987
	206	752	708.4000000000001
	207	753	2007.8499999999995
	208	754	1498.4399999999987
	209	755	4461.609999999999
	210	756	6121.120000000003
	211	757	2102.2800000000016
	212	758	502.1199999999999
	213	759	126.52000000000004
	214	760	1431.5499999999993
	215	761	206.37999999999994
	216	762	1295.5699999999988
	217	763	1746.8999999999992
	218	764	1363.2799999999993
	219	765	4045.680000000002
	220	766	4393.470000000001
	221	767	2514.0700000000024
	222	768	2874.9500000000025
	223	769	857.3200000000002
	224	770	1427.069999999998
	225	771	1073.8499999999995
	226	772	2127.050000000001
	227	773	1039.2599999999993
	228	774	2222.680000000002
	229	775	2353.000000000002
	230	776	3012.150000000005
	231	777	3206.5300000000016
	232	778	3918.540000000012
	233	779	4034.170000000009
	234	780	946.6499999999997
	235	781	242.09999999999997
	236	782	372.75999999999993
	237	783	818.47
	238	784	302.22000000000014
	239	785	536.3299999999999
	240	786	339.31999999999994
	241	787	1210.349999999999
	242	788	365.56000000000006
	243	789	617.4300000000001
	244	790	1914.5900000000001
	245	791	907.96
	246	792	1198.4499999999998
	247	793	1054.2499999999995
	248	794	377.99
	249	795	2428.9800000000005
	250	796	614.4599999999998
	251	797	284.22
	252	798	661.4299999999996
	253	799	1412.1399999999999
	254	800	931.1299999999999
	255	801	303.35999999999996
	256	802	488.35000000000025
	257	803	1509.2999999999995
	258	804	1721.65
	259	805	3051.7800000000016
	260	806	1552.7999999999988
	261	807	1279.6499999999992
	262	808	1412.7099999999996
	263	809	952.3499999999992
	264	810	343.11999999999955
	265	811	127.68000000000004
	266	812	136.32000000000008
	267	813	3204.0900000000047
	268	814	1973.3799999999992
	269	815	1385.0199999999995
	270	816	1044.269999999999
	271	817	470.36999999999966
	272	818	579.33
	273	819	1450.9599999999991
	274	820	198.0999999999999
	275	821	1335.3099999999981
	276	822	547.1499999999994
	277	823	1442.349999999999
	278	824	1129.7999999999995
	279	825	1357.679999999999
	280	826	677.3899999999994
	281	827	358.79999999999995
	282	828	200.74999999999983
	283	829	2015.679999999999
	284	830	463.5299999999999
	285	831	666.9799999999993
	286	832	302.77
	287	833	3515.180000000001
	288	834	5301.060000000002
	289	835	1088.3199999999997
	290	836	854.6799999999995
	291	837	816.0299999999991
	292	838	725.7799999999997
	293	839	623.7999999999992
	294	840	686.6499999999994
	295	841	841.9399999999998
	296	842	1250.2599999999993
	297	843	914.2699999999995
	298	844	503.6499999999994
	299	845	916.0999999999995
	300	846	408.63999999999976
	301	847	517.52
	302	848	245.97000000000014
	303	849	1596.83
	304	850	655.4299999999996
	305	851	1378.3899999999994
	306	852	212.45999999999992
	307	853	339.76999999999975
	308	854	334.2799999999999
	309	855	934.6399999999996
	310	856	101.96
	311	857	105.75
	312	858	517.3099999999997
	313	859	223.8200000000001
	314	860	498.8699999999998
	315	861	85.96000000000001
	316	862	747.1499999999999
	317	863	181.85
	318	864	1006.2899999999995
	319	865	993.2199999999996
	320	866	2892.8300000000045
	321	867	391.80999999999983
	322	868	563.9599999999998
	323	869	150.39
	324	870	202.41000000000003
	325	871	104.28000000000003
	326	872	123.60000000000002
	327	873	61.67999999999999
	328	874	565.55
	329	875	664.7099999999999
	330	876	240.89
	331	877	1431.8999999999999
	332	878	893.2599999999995
	333	879	81.21000000000002
	334	880	176.11999999999995
	335	881	572.1199999999995
	336	882	57.24999999999999
	337	883	72.06000000000004
	338	884	332.97999999999985
	339	885	108.84
	340	886	595.9900000000004
	341	887	90.25999999999999
	342	888	283.7000000000001
	343	889	134.72000000000003
	344	890	143.51
	345	891	559.0899999999999
	346	892	2350.050000000001
	347	893	336.22
	348	894	373.5300000000001
	349	895	147.2
	350	896	220.10999999999996
	351	897	1808.7899999999993
	352	898	635.1600000000001
	353	899	308.98999999999995
	354	900	244.46999999999997
	355	901	214.17000000000002
	356	902	13757.490000000016
	357	903	11567.120000000006
	358	904	4112.35
	359	905	5339.23
	360	906	4187.49
	361	907	951.47
	362	908	2617.38
	363	909	557.52
	364	910	512.1700000000001
	365	911	878.6700000000001
	366	912	187.5
	367	913	2492.6700000000055
	368	914	1177.9299999999998
	369	915	309.66999999999996
	370	916	606.6700000000001
	371	917	586.4899999999998
	372	918	637.1800000000002
